batch,domain,position,sample_id
1,SD1.5_first,18,GenImage_test/stable_diffusion_v_1_5/test/ai/730_sdv5_00100.png
1,SD1.5_first,19,GenImage_test/stable_diffusion_v_1_5/test/ai/551_sdv5_00100.png
1,SD1.5_first,20,GenImage_test/stable_diffusion_v_1_5/test/ai/769_sdv5_00135.png
1,SD1.5_first,21,GenImage_test/stable_diffusion_v_1_5/test/ai/060_sdv5_00003.png
1,SD1.5_first,22,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00004453.JPEG
1,SD1.5_first,23,GenImage_test/stable_diffusion_v_1_5/test/ai/203_sdv5_00020.png
1,SD1.5_first,24,GenImage_test/stable_diffusion_v_1_5/test/ai/107_sdv5_00003.png
1,SD1.5_first,25,GenImage_test/stable_diffusion_v_1_5/test/ai/867_sdv5_00195.png
1,SD1.5_first,26,GenImage_test/stable_diffusion_v_1_5/test/ai/241_sdv5_00100.png
1,SD1.5_first,27,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00049702.JPEG
1,SD1.5_first,28,GenImage_test/stable_diffusion_v_1_5/test/ai/238_sdv5_00003.png
1,SD1.5_first,29,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00042108.JPEG
1,SD1.5_first,30,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00022882.JPEG
1,SD1.5_first,31,GenImage_test/stable_diffusion_v_1_5/test/ai/679_sdv5_00100.png
2,SD1.5_first,32,GenImage_test/stable_diffusion_v_1_5/test/ai/174_sdv5_00100.png
2,SD1.5_first,33,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00011212.JPEG
2,SD1.5_first,34,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00006460.JPEG
2,SD1.5_first,35,GenImage_test/stable_diffusion_v_1_5/test/ai/864_sdv5_00100.png
2,SD1.5_first,36,GenImage_test/stable_diffusion_v_1_5/test/ai/560_sdv5_00100.png
2,SD1.5_first,37,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00000919.JPEG
2,SD1.5_first,38,GenImage_test/stable_diffusion_v_1_5/test/ai/991_sdv5_00027.png
2,SD1.5_first,39,GenImage_test/stable_diffusion_v_1_5/test/ai/703_sdv5_00195.png
2,SD1.5_first,40,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00014566.JPEG
2,SD1.5_first,41,GenImage_test/stable_diffusion_v_1_5/test/ai/932_sdv5_00027.png
2,SD1.5_first,42,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00040895.JPEG
2,SD1.5_first,43,GenImage_test/stable_diffusion_v_1_5/test/ai/072_sdv5_00039.png
2,SD1.5_first,44,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00016972.JPEG
2,SD1.5_first,45,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00019117.JPEG
2,SD1.5_first,46,GenImage_test/stable_diffusion_v_1_5/test/ai/809_sdv5_00009.png
2,SD1.5_first,47,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00030154.JPEG
3,SD1.5_first,48,GenImage_test/stable_diffusion_v_1_5/test/ai/367_sdv5_00009.png
3,SD1.5_first,49,GenImage_test/stable_diffusion_v_1_5/test/ai/265_sdv5_00003.png
3,SD1.5_first,50,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00046092.JPEG
3,SD1.5_first,51,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00033419.JPEG
3,SD1.5_first,52,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00012600.JPEG
3,SD1.5_first,53,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00032955.JPEG
3,SD1.5_first,54,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00049013.JPEG
3,SD1.5_first,55,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00001542.JPEG
3,SD1.5_first,56,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00039141.JPEG
3,SD1.5_first,57,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00016631.JPEG
3,SD1.5_first,58,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00009951.JPEG
3,SD1.5_first,59,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00046570.JPEG
3,SD1.5_first,60,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00019468.JPEG
3,SD1.5_first,61,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00049240.JPEG
3,SD1.5_first,62,GenImage_test/stable_diffusion_v_1_5/test/ai/134_sdv5_00020.png
3,SD1.5_first,63,GenImage_test/stable_diffusion_v_1_5/test/ai/468_sdv5_00009.png
4,SD1.5_first,64,GenImage_test/stable_diffusion_v_1_5/test/ai/293_sdv5_00100.png
4,SD1.5_first,65,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00041249.JPEG
4,SD1.5_first,66,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00032157.JPEG
4,SD1.5_first,67,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00011995.JPEG
4,SD1.5_first,68,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00049883.JPEG
4,SD1.5_first,69,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00025594.JPEG
4,SD1.5_first,70,GenImage_test/stable_diffusion_v_1_5/test/ai/511_sdv5_00039.png
4,SD1.5_first,71,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00034936.JPEG
4,SD1.5_first,72,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00026337.JPEG
4,SD1.5_first,73,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00010349.JPEG
4,SD1.5_first,74,GenImage_test/stable_diffusion_v_1_5/test/ai/354_sdv5_00027.png
4,SD1.5_first,75,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00022196.JPEG
4,SD1.5_first,76,GenImage_test/stable_diffusion_v_1_5/test/ai/236_sdv5_00009.png
4,SD1.5_first,77,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00035791.JPEG
4,SD1.5_first,78,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00032783.JPEG
4,SD1.5_first,79,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00018701.JPEG
5,SD1.5_first,80,GenImage_test/stable_diffusion_v_1_5/test/ai/167_sdv5_00039.png
5,SD1.5_first,81,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00000927.JPEG
5,SD1.5_first,82,GenImage_test/stable_diffusion_v_1_5/test/ai/716_sdv5_00003.png
5,SD1.5_first,83,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00013379.JPEG
5,SD1.5_first,84,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00003473.JPEG
5,SD1.5_first,85,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00035556.JPEG
5,SD1.5_first,86,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00010428.JPEG
5,SD1.5_first,87,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00010927.JPEG
5,SD1.5_first,88,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00019659.JPEG
5,SD1.5_first,89,GenImage_test/stable_diffusion_v_1_5/test/ai/070_sdv5_00195.png
5,SD1.5_first,90,GenImage_test/stable_diffusion_v_1_5/test/ai/997_sdv5_00020.png
5,SD1.5_first,91,GenImage_test/stable_diffusion_v_1_5/test/ai/827_sdv5_00020.png
5,SD1.5_first,92,GenImage_test/stable_diffusion_v_1_5/test/ai/866_sdv5_00003.png
5,SD1.5_first,93,GenImage_test/stable_diffusion_v_1_5/test/ai/828_sdv5_00195.png
5,SD1.5_first,94,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00031778.JPEG
5,SD1.5_first,95,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00019881.JPEG
6,SD1.5_first,96,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00005700.JPEG
6,SD1.5_first,97,GenImage_test/stable_diffusion_v_1_5/test/ai/771_sdv5_00003.png
6,SD1.5_first,98,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00020352.JPEG
6,SD1.5_first,99,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00015174.JPEG
6,SD1.5_first,100,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00044747.JPEG
6,SD1.5_first,101,GenImage_test/stable_diffusion_v_1_5/test/ai/214_sdv5_00100.png
6,SD1.5_first,102,GenImage_test/stable_diffusion_v_1_5/test/ai/496_sdv5_00100.png
6,SD1.5_first,103,GenImage_test/stable_diffusion_v_1_5/test/ai/350_sdv5_00039.png
6,SD1.5_first,104,GenImage_test/stable_diffusion_v_1_5/test/ai/165_sdv5_00027.png
6,SD1.5_first,105,GenImage_test/stable_diffusion_v_1_5/test/ai/490_sdv5_00100.png
6,SD1.5_first,106,GenImage_test/stable_diffusion_v_1_5/test/ai/054_sdv5_00100.png
6,SD1.5_first,107,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00009987.JPEG
6,SD1.5_first,108,GenImage_test/stable_diffusion_v_1_5/test/ai/161_sdv5_00039.png
6,SD1.5_first,109,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00009570.JPEG
6,SD1.5_first,110,GenImage_test/stable_diffusion_v_1_5/test/ai/429_sdv5_00003.png
6,SD1.5_first,111,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00001659.JPEG
7,SD1.5_first,112,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00012331.JPEG
7,SD1.5_first,113,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00038545.JPEG
7,SD1.5_first,114,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00010987.JPEG
7,SD1.5_first,115,GenImage_test/stable_diffusion_v_1_5/test/ai/036_sdv5_00003.png
7,SD1.5_first,116,GenImage_test/stable_diffusion_v_1_5/test/ai/740_sdv5_00135.png
7,SD1.5_first,117,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00046943.JPEG
7,SD1.5_first,118,GenImage_test/stable_diffusion_v_1_5/test/ai/062_sdv5_00003.png
7,SD1.5_first,119,GenImage_test/stable_diffusion_v_1_5/test/ai/014_sdv5_00039.png
7,SD1.5_first,120,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00039362.JPEG
7,SD1.5_first,121,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00036167.JPEG
7,SD1.5_first,122,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00028224.JPEG
7,SD1.5_first,123,GenImage_test/stable_diffusion_v_1_5/test/ai/755_sdv5_00027.png
7,SD1.5_first,124,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00025092.JPEG
7,SD1.5_first,125,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00020544.JPEG
7,SD1.5_first,126,GenImage_test/stable_diffusion_v_1_5/test/ai/592_sdv5_00039.png
7,SD1.5_first,127,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00017078.JPEG
8,SD1.5_first,128,GenImage_test/stable_diffusion_v_1_5/test/ai/643_sdv5_00020.png
8,SD1.5_first,129,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00024830.JPEG
8,SD1.5_first,130,GenImage_test/stable_diffusion_v_1_5/test/ai/808_sdv5_00027.png
8,SD1.5_first,131,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00021445.JPEG
8,SD1.5_first,132,GenImage_test/stable_diffusion_v_1_5/test/ai/217_sdv5_00100.png
8,SD1.5_first,133,GenImage_test/stable_diffusion_v_1_5/test/ai/633_sdv5_00027.png
8,SD1.5_first,134,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00047674.JPEG
8,SD1.5_first,135,GenImage_test/stable_diffusion_v_1_5/test/ai/745_sdv5_00135.png
8,SD1.5_first,136,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00013294.JPEG
8,SD1.5_first,137,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00033529.JPEG
8,SD1.5_first,138,GenImage_test/stable_diffusion_v_1_5/test/ai/354_sdv5_00195.png
8,SD1.5_first,139,GenImage_test/stable_diffusion_v_1_5/test/ai/848_sdv5_00009.png
8,SD1.5_first,140,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00032961.JPEG
8,SD1.5_first,141,GenImage_test/stable_diffusion_v_1_5/test/ai/944_sdv5_00009.png
8,SD1.5_first,142,GenImage_test/stable_diffusion_v_1_5/test/ai/388_sdv5_00039.png
8,SD1.5_first,143,GenImage_test/stable_diffusion_v_1_5/test/ai/735_sdv5_00195.png
9,SD1.5_first,144,GenImage_test/stable_diffusion_v_1_5/test/ai/229_sdv5_00100.png
9,SD1.5_first,145,GenImage_test/stable_diffusion_v_1_5/test/ai/661_sdv5_00100.png
9,SD1.5_first,146,GenImage_test/stable_diffusion_v_1_5/test/ai/159_sdv5_00135.png
9,SD1.5_first,147,GenImage_test/stable_diffusion_v_1_5/test/ai/683_sdv5_00009.png
9,SD1.5_first,148,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00043513.JPEG
9,SD1.5_first,149,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00030482.JPEG
9,SD1.5_first,150,GenImage_test/stable_diffusion_v_1_5/test/ai/260_sdv5_00020.png
9,SD1.5_first,151,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00005696.JPEG
9,SD1.5_first,152,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00045150.JPEG
9,SD1.5_first,153,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00011363.JPEG
9,SD1.5_first,154,GenImage_test/stable_diffusion_v_1_5/test/ai/609_sdv5_00135.png
9,SD1.5_first,155,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00030955.JPEG
9,SD1.5_first,156,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00008694.JPEG
9,SD1.5_first,157,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00045604.JPEG
9,SD1.5_first,158,GenImage_test/stable_diffusion_v_1_5/test/ai/457_sdv5_00009.png
9,SD1.5_first,159,GenImage_test/stable_diffusion_v_1_5/test/ai/547_sdv5_00135.png
10,SD1.5_first,160,GenImage_test/stable_diffusion_v_1_5/test/ai/022_sdv5_00195.png
10,SD1.5_first,161,GenImage_test/stable_diffusion_v_1_5/test/ai/387_sdv5_00195.png
10,SD1.5_first,162,GenImage_test/stable_diffusion_v_1_5/test/ai/979_sdv5_00009.png
10,SD1.5_first,163,GenImage_test/stable_diffusion_v_1_5/test/ai/851_sdv5_00020.png
10,SD1.5_first,164,GenImage_test/stable_diffusion_v_1_5/test/ai/060_sdv5_00135.png
10,SD1.5_first,165,GenImage_test/stable_diffusion_v_1_5/test/ai/746_sdv5_00003.png
10,SD1.5_first,166,GenImage_test/stable_diffusion_v_1_5/test/ai/359_sdv5_00003.png
10,SD1.5_first,167,GenImage_test/stable_diffusion_v_1_5/test/ai/715_sdv5_00195.png
10,SD1.5_first,168,GenImage_test/stable_diffusion_v_1_5/test/ai/801_sdv5_00195.png
10,SD1.5_first,169,GenImage_test/stable_diffusion_v_1_5/test/ai/645_sdv5_00195.png
10,SD1.5_first,170,GenImage_test/stable_diffusion_v_1_5/test/ai/389_sdv5_00135.png
10,SD1.5_first,171,GenImage_test/stable_diffusion_v_1_5/test/ai/912_sdv5_00027.png
10,SD1.5_first,172,GenImage_test/stable_diffusion_v_1_5/test/ai/603_sdv5_00100.png
10,SD1.5_first,173,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00029351.JPEG
10,SD1.5_first,174,GenImage_test/stable_diffusion_v_1_5/test/ai/786_sdv5_00020.png
10,SD1.5_first,175,GenImage_test/stable_diffusion_v_1_5/test/ai/539_sdv5_00135.png
11,SD1.5_first,176,GenImage_test/stable_diffusion_v_1_5/test/ai/003_sdv5_00100.png
11,SD1.5_first,177,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00034725.JPEG
11,SD1.5_first,178,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00021137.JPEG
11,SD1.5_first,179,GenImage_test/stable_diffusion_v_1_5/test/ai/660_sdv5_00135.png
11,SD1.5_first,180,GenImage_test/stable_diffusion_v_1_5/test/ai/358_sdv5_00135.png
11,SD1.5_first,181,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00018161.JPEG
11,SD1.5_first,182,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00024132.JPEG
11,SD1.5_first,183,GenImage_test/stable_diffusion_v_1_5/test/ai/620_sdv5_00020.png
11,SD1.5_first,184,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00037191.JPEG
11,SD1.5_first,185,GenImage_test/stable_diffusion_v_1_5/test/ai/157_sdv5_00135.png
11,SD1.5_first,186,GenImage_test/stable_diffusion_v_1_5/test/ai/350_sdv5_00100.png
11,SD1.5_first,187,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00006613.JPEG
11,SD1.5_first,188,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00031174.JPEG
11,SD1.5_first,189,GenImage_test/stable_diffusion_v_1_5/test/ai/613_sdv5_00020.png
11,SD1.5_first,190,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00031267.JPEG
11,SD1.5_first,191,GenImage_test/stable_diffusion_v_1_5/test/ai/284_sdv5_00020.png
12,SD1.5_first,192,GenImage_test/stable_diffusion_v_1_5/test/ai/995_sdv5_00135.png
12,SD1.5_first,193,GenImage_test/stable_diffusion_v_1_5/test/ai/126_sdv5_00039.png
12,SD1.5_first,194,GenImage_test/stable_diffusion_v_1_5/test/ai/467_sdv5_00003.png
12,SD1.5_first,195,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00046489.JPEG
12,SD1.5_first,196,GenImage_test/stable_diffusion_v_1_5/test/ai/137_sdv5_00003.png
12,SD1.5_first,197,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00048471.JPEG
12,SD1.5_first,198,GenImage_test/stable_diffusion_v_1_5/test/ai/386_sdv5_00020.png
12,SD1.5_first,199,GenImage_test/stable_diffusion_v_1_5/test/ai/783_sdv5_00135.png
12,SD1.5_first,200,GenImage_test/stable_diffusion_v_1_5/test/ai/622_sdv5_00009.png
12,SD1.5_first,201,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00039262.JPEG
12,SD1.5_first,202,GenImage_test/stable_diffusion_v_1_5/test/ai/092_sdv5_00195.png
12,SD1.5_first,203,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00032650.JPEG
12,SD1.5_first,204,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00030477.JPEG
12,SD1.5_first,205,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00037508.JPEG
12,SD1.5_first,206,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00008968.JPEG
12,SD1.5_first,207,GenImage_test/stable_diffusion_v_1_5/test/ai/489_sdv5_00100.png
13,SD1.5_first,208,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00044111.JPEG
13,SD1.5_first,209,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00044788.JPEG
13,SD1.5_first,210,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00027950.JPEG
13,SD1.5_first,211,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00036714.JPEG
13,SD1.5_first,212,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00021325.JPEG
13,SD1.5_first,213,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00045279.JPEG
13,SD1.5_first,214,GenImage_test/stable_diffusion_v_1_5/test/ai/768_sdv5_00020.png
13,SD1.5_first,215,GenImage_test/stable_diffusion_v_1_5/test/ai/515_sdv5_00135.png
13,SD1.5_first,216,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00016224.JPEG
13,SD1.5_first,217,GenImage_test/stable_diffusion_v_1_5/test/ai/620_sdv5_00009.png
13,SD1.5_first,218,GenImage_test/stable_diffusion_v_1_5/test/ai/657_sdv5_00195.png
13,SD1.5_first,219,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00005732.JPEG
13,SD1.5_first,220,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00004907.JPEG
13,SD1.5_first,221,GenImage_test/stable_diffusion_v_1_5/test/ai/309_sdv5_00009.png
13,SD1.5_first,222,GenImage_test/stable_diffusion_v_1_5/test/ai/701_sdv5_00100.png
13,SD1.5_first,223,GenImage_test/stable_diffusion_v_1_5/test/ai/140_sdv5_00027.png
14,SD1.5_first,224,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00037844.JPEG
14,SD1.5_first,225,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00026281.JPEG
14,SD1.5_first,226,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00001446.JPEG
14,SD1.5_first,227,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00025076.JPEG
14,SD1.5_first,228,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00040607.JPEG
14,SD1.5_first,229,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00042335.JPEG
14,SD1.5_first,230,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00003504.JPEG
14,SD1.5_first,231,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00015249.JPEG
14,SD1.5_first,232,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00041316.JPEG
14,SD1.5_first,233,GenImage_test/stable_diffusion_v_1_5/test/ai/828_sdv5_00135.png
14,SD1.5_first,234,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00006245.JPEG
14,SD1.5_first,235,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00015254.JPEG
14,SD1.5_first,236,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00042592.JPEG
14,SD1.5_first,237,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00044657.JPEG
14,SD1.5_first,238,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00001472.JPEG
14,SD1.5_first,239,GenImage_test/stable_diffusion_v_1_5/test/ai/482_sdv5_00100.png
15,SD1.5_first,240,GenImage_test/stable_diffusion_v_1_5/test/ai/468_sdv5_00027.png
15,SD1.5_first,241,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00039244.JPEG
15,SD1.5_first,242,GenImage_test/stable_diffusion_v_1_5/test/ai/409_sdv5_00135.png
15,SD1.5_first,243,GenImage_test/stable_diffusion_v_1_5/test/ai/489_sdv5_00039.png
15,SD1.5_first,244,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00003867.JPEG
15,SD1.5_first,245,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00032682.JPEG
15,SD1.5_first,246,GenImage_test/stable_diffusion_v_1_5/test/ai/947_sdv5_00135.png
15,SD1.5_first,247,GenImage_test/stable_diffusion_v_1_5/test/ai/875_sdv5_00027.png
15,SD1.5_first,248,GenImage_test/stable_diffusion_v_1_5/test/ai/375_sdv5_00100.png
15,SD1.5_first,249,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00034155.JPEG
15,SD1.5_first,250,GenImage_test/stable_diffusion_v_1_5/test/ai/816_sdv5_00009.png
15,SD1.5_first,251,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00049604.JPEG
15,SD1.5_first,252,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00010485.JPEG
15,SD1.5_first,253,GenImage_test/stable_diffusion_v_1_5/test/ai/232_sdv5_00009.png
15,SD1.5_first,254,GenImage_test/stable_diffusion_v_1_5/test/ai/418_sdv5_00027.png
15,SD1.5_first,255,GenImage_test/stable_diffusion_v_1_5/test/nature/ILSVRC2012_val_00017333.JPEG
16,SD1.5_first,256,GenImage_test/stable_diffusion_v_1_5/test/ai/703_sdv5_00027.png
16,SD1.5_first,257,GenImage_test/stable_diffusion_v_1_5/test/ai/109_sdv5_00003.png
