batch,domain,position,sample_id
19,Janus,306,Janus/Janus/test/1_fake/img_4831.jpg
19,Janus,307,Janus/Janus/test/0_real/1231.jpg
19,Janus,308,Janus/Janus/test/0_real/1669.jpg
19,Janus,309,Janus/Janus/test/1_fake/img_1136.jpg
19,Janus,310,Janus/Janus/test/0_real/1563.jpg
19,Janus,311,Janus/Janus/test/1_fake/img_3884.jpg
19,Janus,312,Janus/Janus/test/0_real/235.jpg
19,Janus,313,Janus/Janus/test/1_fake/img_2668.jpg
19,Janus,314,Janus/Janus/test/1_fake/img_2815.jpg
19,Janus,315,Janus/Janus/test/0_real/792.jpg
19,Janus,316,Janus/Janus/test/0_real/556.jpg
19,Janus,317,Janus/Janus/test/1_fake/img_757.jpg
19,Janus,318,Janus/Janus/test/1_fake/img_3875.jpg
19,Janus,319,Janus/Janus/test/1_fake/img_4286.jpg
20,Janus,320,Janus/Janus/test/0_real/3646.jpg
20,Janus,321,Janus/Janus/test/0_real/4265.jpg
20,Janus,322,Janus/Janus/test/1_fake/img_872.jpg
20,Janus,323,Janus/Janus/test/0_real/164.jpg
20,Janus,324,Janus/Janus/test/1_fake/img_2145.jpg
20,Janus,325,Janus/Janus/test/1_fake/img_1949.jpg
20,Janus,326,Janus/Janus/test/0_real/4745.jpg
20,Janus,327,Janus/Janus/test/0_real/2639.jpg
20,Janus,328,Janus/Janus/test/1_fake/img_2187.jpg
20,Janus,329,Janus/Janus/test/0_real/2822.jpg
20,Janus,330,Janus/Janus/test/0_real/1634.jpg
20,Janus,331,Janus/Janus/test/1_fake/img_3723.jpg
20,Janus,332,Janus/Janus/test/0_real/2695.jpg
20,Janus,333,Janus/Janus/test/1_fake/img_4170.jpg
20,Janus,334,Janus/Janus/test/0_real/3197.jpg
20,Janus,335,Janus/Janus/test/1_fake/img_1438.jpg
21,Janus,336,Janus/Janus/test/1_fake/img_3576.jpg
21,Janus,337,Janus/Janus/test/1_fake/img_1467.jpg
21,Janus,338,Janus/Janus/test/0_real/1813.jpg
21,Janus,339,Janus/Janus/test/0_real/967.jpg
21,Janus,340,Janus/Janus/test/1_fake/img_728.jpg
21,Janus,341,Janus/Janus/test/1_fake/img_4528.jpg
21,Janus,342,Janus/Janus/test/1_fake/img_1932.jpg
21,Janus,343,Janus/Janus/test/0_real/3093.jpg
21,Janus,344,Janus/Janus/test/0_real/1843.jpg
21,Janus,345,Janus/Janus/test/0_real/3817.jpg
21,Janus,346,Janus/Janus/test/0_real/2481.jpg
21,Janus,347,Janus/Janus/test/1_fake/img_4670.jpg
21,Janus,348,Janus/Janus/test/1_fake/img_483.jpg
21,Janus,349,Janus/Janus/test/0_real/4172.jpg
21,Janus,350,Janus/Janus/test/0_real/3618.jpg
21,Janus,351,Janus/Janus/test/0_real/3295.jpg
22,Janus,352,Janus/Janus/test/1_fake/img_253.jpg
22,Janus,353,Janus/Janus/test/1_fake/img_3637.jpg
22,Janus,354,Janus/Janus/test/1_fake/img_2860.jpg
22,Janus,355,Janus/Janus/test/1_fake/img_1537.jpg
22,Janus,356,Janus/Janus/test/0_real/732.jpg
22,Janus,357,Janus/Janus/test/1_fake/img_4394.jpg
22,Janus,358,Janus/Janus/test/0_real/4861.jpg
22,Janus,359,Janus/Janus/test/1_fake/img_3935.jpg
22,Janus,360,Janus/Janus/test/1_fake/img_3980.jpg
22,Janus,361,Janus/Janus/test/0_real/1500.jpg
22,Janus,362,Janus/Janus/test/0_real/3436.jpg
22,Janus,363,Janus/Janus/test/0_real/104.jpg
22,Janus,364,Janus/Janus/test/1_fake/img_1270.jpg
22,Janus,365,Janus/Janus/test/0_real/3423.jpg
22,Janus,366,Janus/Janus/test/1_fake/img_365.jpg
22,Janus,367,Janus/Janus/test/0_real/2355.jpg
23,Janus,368,Janus/Janus/test/0_real/1970.jpg
23,Janus,369,Janus/Janus/test/0_real/4361.jpg
23,Janus,370,Janus/Janus/test/1_fake/img_3597.jpg
23,Janus,371,Janus/Janus/test/0_real/2391.jpg
23,Janus,372,Janus/Janus/test/0_real/2551.jpg
23,Janus,373,Janus/Janus/test/0_real/73.jpg
23,Janus,374,Janus/Janus/test/1_fake/img_840.jpg
23,Janus,375,Janus/Janus/test/1_fake/img_1422.jpg
23,Janus,376,Janus/Janus/test/0_real/1242.jpg
23,Janus,377,Janus/Janus/test/1_fake/img_3351.jpg
23,Janus,378,Janus/Janus/test/0_real/4106.jpg
23,Janus,379,Janus/Janus/test/1_fake/img_4524.jpg
23,Janus,380,Janus/Janus/test/0_real/1415.jpg
23,Janus,381,Janus/Janus/test/1_fake/img_3287.jpg
23,Janus,382,Janus/Janus/test/0_real/4358.jpg
23,Janus,383,Janus/Janus/test/0_real/1298.jpg
24,Janus,384,Janus/Janus/test/0_real/1709.jpg
24,Janus,385,Janus/Janus/test/1_fake/img_4045.jpg
24,Janus,386,Janus/Janus/test/0_real/4826.jpg
24,Janus,387,Janus/Janus/test/1_fake/img_3059.jpg
24,Janus,388,Janus/Janus/test/0_real/4324.jpg
24,Janus,389,Janus/Janus/test/0_real/526.jpg
24,Janus,390,Janus/Janus/test/1_fake/img_3227.jpg
24,Janus,391,Janus/Janus/test/0_real/4993.jpg
24,Janus,392,Janus/Janus/test/1_fake/img_1918.jpg
24,Janus,393,Janus/Janus/test/0_real/1771.jpg
24,Janus,394,Janus/Janus/test/1_fake/img_3645.jpg
24,Janus,395,Janus/Janus/test/0_real/4681.jpg
24,Janus,396,Janus/Janus/test/0_real/3782.jpg
24,Janus,397,Janus/Janus/test/1_fake/img_4510.jpg
24,Janus,398,Janus/Janus/test/1_fake/img_2164.jpg
24,Janus,399,Janus/Janus/test/0_real/3242.jpg
25,Janus,400,Janus/Janus/test/1_fake/img_4997.jpg
25,Janus,401,Janus/Janus/test/0_real/1235.jpg
25,Janus,402,Janus/Janus/test/0_real/2019.jpg
25,Janus,403,Janus/Janus/test/1_fake/img_3347.jpg
25,Janus,404,Janus/Janus/test/0_real/361.jpg
25,Janus,405,Janus/Janus/test/1_fake/img_2084.jpg
25,Janus,406,Janus/Janus/test/0_real/4949.jpg
25,Janus,407,Janus/Janus/test/0_real/2649.jpg
25,Janus,408,Janus/Janus/test/0_real/1724.jpg
25,Janus,409,Janus/Janus/test/0_real/1578.jpg
25,Janus,410,Janus/Janus/test/0_real/410.jpg
25,Janus,411,Janus/Janus/test/0_real/3899.jpg
25,Janus,412,Janus/Janus/test/1_fake/img_2675.jpg
25,Janus,413,Janus/Janus/test/1_fake/img_3367.jpg
25,Janus,414,Janus/Janus/test/1_fake/img_3514.jpg
25,Janus,415,Janus/Janus/test/1_fake/img_1854.jpg
26,Janus,416,Janus/Janus/test/0_real/1900.jpg
26,Janus,417,Janus/Janus/test/0_real/4379.jpg
26,Janus,418,Janus/Janus/test/0_real/1969.jpg
26,Janus,419,Janus/Janus/test/0_real/2686.jpg
26,Janus,420,Janus/Janus/test/0_real/1027.jpg
26,Janus,421,Janus/Janus/test/1_fake/img_3888.jpg
26,Janus,422,Janus/Janus/test/1_fake/img_411.jpg
26,Janus,423,Janus/Janus/test/1_fake/img_699.jpg
26,Janus,424,Janus/Janus/test/0_real/4072.jpg
26,Janus,425,Janus/Janus/test/1_fake/img_3826.jpg
26,Janus,426,Janus/Janus/test/0_real/3555.jpg
26,Janus,427,Janus/Janus/test/0_real/1745.jpg
26,Janus,428,Janus/Janus/test/0_real/3174.jpg
26,Janus,429,Janus/Janus/test/0_real/1821.jpg
26,Janus,430,Janus/Janus/test/1_fake/img_2590.jpg
26,Janus,431,Janus/Janus/test/0_real/2021.jpg
27,Janus,432,Janus/Janus/test/0_real/3750.jpg
27,Janus,433,Janus/Janus/test/1_fake/img_1330.jpg
27,Janus,434,Janus/Janus/test/0_real/3513.jpg
27,Janus,435,Janus/Janus/test/0_real/4173.jpg
27,Janus,436,Janus/Janus/test/1_fake/img_2560.jpg
27,Janus,437,Janus/Janus/test/1_fake/img_1554.jpg
27,Janus,438,Janus/Janus/test/1_fake/img_3801.jpg
27,Janus,439,Janus/Janus/test/1_fake/img_4078.jpg
27,Janus,440,Janus/Janus/test/1_fake/img_1891.jpg
27,Janus,441,Janus/Janus/test/1_fake/img_4573.jpg
27,Janus,442,Janus/Janus/test/0_real/2277.jpg
27,Janus,443,Janus/Janus/test/1_fake/img_2514.jpg
27,Janus,444,Janus/Janus/test/0_real/478.jpg
27,Janus,445,Janus/Janus/test/1_fake/img_2380.jpg
27,Janus,446,Janus/Janus/test/1_fake/img_1316.jpg
27,Janus,447,Janus/Janus/test/1_fake/img_4298.jpg
28,Janus,448,Janus/Janus/test/0_real/4277.jpg
28,Janus,449,Janus/Janus/test/1_fake/img_3740.jpg
28,Janus,450,Janus/Janus/test/0_real/1504.jpg
28,Janus,451,Janus/Janus/test/0_real/3147.jpg
28,Janus,452,Janus/Janus/test/1_fake/img_2313.jpg
28,Janus,453,Janus/Janus/test/0_real/1326.jpg
28,Janus,454,Janus/Janus/test/0_real/4658.jpg
28,Janus,455,Janus/Janus/test/0_real/342.jpg
28,Janus,456,Janus/Janus/test/0_real/2583.jpg
28,Janus,457,Janus/Janus/test/0_real/4589.jpg
28,Janus,458,Janus/Janus/test/1_fake/img_2909.jpg
28,Janus,459,Janus/Janus/test/1_fake/img_4729.jpg
28,Janus,460,Janus/Janus/test/0_real/2508.jpg
28,Janus,461,Janus/Janus/test/0_real/3327.jpg
