batch,domain,position,sample_id
7,SD1.5,114,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000523346.jpg
7,SD1.5,115,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000425136.jpg
7,SD1.5,116,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000202321.jpg
7,SD1.5,117,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000083456.jpg
7,SD1.5,118,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000218057.jpg
7,SD1.5,119,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000432648.jpg
7,SD1.5,120,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000273369.jpg
7,SD1.5,121,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000181962.jpg
7,SD1.5,122,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000033127.jpg
7,SD1.5,123,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000513796.jpg
7,SD1.5,124,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000405444.jpg
7,SD1.5,125,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000131015.jpg
7,SD1.5,126,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000103841.jpg
7,SD1.5,127,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000299343.jpg
8,SD1.5,128,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000136501.jpg
8,SD1.5,129,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000243852.jpg
8,SD1.5,130,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000542809.jpg
8,SD1.5,131,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000552417.jpg
8,SD1.5,132,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000346109.jpg
8,SD1.5,133,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000208727.jpg
8,SD1.5,134,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000440097.jpg
8,SD1.5,135,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000469061.jpg
8,SD1.5,136,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000355550.jpg
8,SD1.5,137,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000280847.jpg
8,SD1.5,138,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000277390.jpg
8,SD1.5,139,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000457477.jpg
8,SD1.5,140,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000033057.jpg
8,SD1.5,141,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000212853.jpg
8,SD1.5,142,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000456310.jpg
8,SD1.5,143,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000214209.jpg
9,SD1.5,144,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000263699.jpg
9,SD1.5,145,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000030665.jpg
9,SD1.5,146,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000581495.jpg
9,SD1.5,147,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000490259.jpg
9,SD1.5,148,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000293218.jpg
9,SD1.5,149,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000409323.jpg
9,SD1.5,150,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000457449.jpg
9,SD1.5,151,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000016556.jpg
9,SD1.5,152,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000502854.jpg
9,SD1.5,153,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000187349.jpg
9,SD1.5,154,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000140180.jpg
9,SD1.5,155,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000096459.jpg
9,SD1.5,156,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000031794.jpg
9,SD1.5,157,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000276387.jpg
9,SD1.5,158,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000124617.jpg
9,SD1.5,159,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000218868.jpg
10,SD1.5,160,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000061938.jpg
10,SD1.5,161,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000117400.jpg
10,SD1.5,162,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000377715.jpg
10,SD1.5,163,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000531457.jpg
10,SD1.5,164,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000284246.jpg
10,SD1.5,165,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000251576.jpg
10,SD1.5,166,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000543645.jpg
10,SD1.5,167,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000250136.jpg
10,SD1.5,168,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000411303.jpg
10,SD1.5,169,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000578341.jpg
10,SD1.5,170,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000553795.jpg
10,SD1.5,171,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000531657.jpg
10,SD1.5,172,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000409678.jpg
10,SD1.5,173,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000249445.jpg
10,SD1.5,174,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000059462.jpg
10,SD1.5,175,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000309517.jpg
11,SD1.5,176,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000198923.jpg
11,SD1.5,177,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000335851.jpg
11,SD1.5,178,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000427178.jpg
11,SD1.5,179,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000481866.jpg
11,SD1.5,180,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000166762.jpg
11,SD1.5,181,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000256236.jpg
11,SD1.5,182,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000240545.jpg
11,SD1.5,183,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000473915.jpg
11,SD1.5,184,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000256607.jpg
11,SD1.5,185,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000305231.jpg
11,SD1.5,186,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000340508.jpg
11,SD1.5,187,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000067080.jpg
11,SD1.5,188,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000416651.jpg
11,SD1.5,189,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000410319.jpg
11,SD1.5,190,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000142891.jpg
11,SD1.5,191,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000115372.jpg
12,SD1.5,192,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000260794.jpg
12,SD1.5,193,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000276066.jpg
12,SD1.5,194,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000392659.jpg
12,SD1.5,195,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000477782.jpg
12,SD1.5,196,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000220799.jpg
12,SD1.5,197,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000530037.jpg
12,SD1.5,198,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000303079.jpg
12,SD1.5,199,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000260336.jpg
12,SD1.5,200,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000129100.jpg
12,SD1.5,201,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000001697.jpg
12,SD1.5,202,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000322056.jpg
12,SD1.5,203,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000398309.jpg
12,SD1.5,204,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000022199.jpg
12,SD1.5,205,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000245582.jpg
12,SD1.5,206,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000064497.jpg
12,SD1.5,207,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000333368.jpg
13,SD1.5,208,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000306640.jpg
13,SD1.5,209,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000242210.jpg
13,SD1.5,210,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000032183.jpg
13,SD1.5,211,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000362662.jpg
13,SD1.5,212,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000271842.jpg
13,SD1.5,213,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000408535.jpg
13,SD1.5,214,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000032523.jpg
13,SD1.5,215,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000036973.jpg
13,SD1.5,216,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000245582.jpg
13,SD1.5,217,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000267731.jpg
13,SD1.5,218,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000370824.jpg
13,SD1.5,219,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000312380.jpg
13,SD1.5,220,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000188613.jpg
13,SD1.5,221,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000402255.jpg
13,SD1.5,222,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000121107.jpg
13,SD1.5,223,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000254127.jpg
14,SD1.5,224,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000088675.jpg
14,SD1.5,225,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000404701.jpg
14,SD1.5,226,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000045677.jpg
14,SD1.5,227,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000297465.jpg
14,SD1.5,228,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000385535.jpg
14,SD1.5,229,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000196842.jpg
14,SD1.5,230,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000012953.jpg
14,SD1.5,231,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000022226.jpg
14,SD1.5,232,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000530629.jpg
14,SD1.5,233,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000000985.jpg
14,SD1.5,234,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000531796.jpg
14,SD1.5,235,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000142323.jpg
14,SD1.5,236,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000236295.jpg
14,SD1.5,237,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000514248.jpg
14,SD1.5,238,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000058171.jpg
14,SD1.5,239,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000568135.jpg
15,SD1.5,240,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000021215.jpg
15,SD1.5,241,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000496374.jpg
15,SD1.5,242,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000073061.jpg
15,SD1.5,243,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000547863.jpg
15,SD1.5,244,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000187989.jpg
15,SD1.5,245,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000262736.jpg
15,SD1.5,246,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000226048.jpg
15,SD1.5,247,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000094118.jpg
15,SD1.5,248,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000281259.jpg
15,SD1.5,249,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000240074.jpg
15,SD1.5,250,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000111874.jpg
15,SD1.5,251,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000058800.jpg
15,SD1.5,252,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000532985.jpg
15,SD1.5,253,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000239853.jpg
15,SD1.5,254,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000241517.jpg
15,SD1.5,255,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000542181.jpg
16,SD1.5,256,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000227204.jpg
16,SD1.5,257,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000279418.jpg
16,SD1.5,258,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000322719.jpg
16,SD1.5,259,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000555271.jpg
16,SD1.5,260,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000361672.jpg
16,SD1.5,261,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000137842.jpg
16,SD1.5,262,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000353902.jpg
16,SD1.5,263,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000046101.jpg
16,SD1.5,264,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000221272.jpg
16,SD1.5,265,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000137838.jpg
16,SD1.5,266,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000479630.jpg
16,SD1.5,267,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000517408.jpg
16,SD1.5,268,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000036589.jpg
16,SD1.5,269,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000415162.jpg
16,SD1.5,270,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000246616.jpg
16,SD1.5,271,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000140743.jpg
17,SD1.5,272,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000042779.jpg
17,SD1.5,273,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000292907.jpg
17,SD1.5,274,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000153392.jpg
17,SD1.5,275,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000518194.jpg
17,SD1.5,276,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000265274.jpg
17,SD1.5,277,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000060332.jpg
17,SD1.5,278,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000359139.jpg
17,SD1.5,279,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000515823.jpg
17,SD1.5,280,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000450169.jpg
17,SD1.5,281,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000561563.jpg
17,SD1.5,282,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000000762.jpg
17,SD1.5,283,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000391662.jpg
17,SD1.5,284,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000283168.jpg
17,SD1.5,285,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000356131.jpg
17,SD1.5,286,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000031437.jpg
17,SD1.5,287,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000288194.jpg
18,SD1.5,288,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000313420.jpg
18,SD1.5,289,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000545930.jpg
18,SD1.5,290,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000326706.jpg
18,SD1.5,291,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000381318.jpg
18,SD1.5,292,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000237968.jpg
18,SD1.5,293,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000258832.jpg
18,SD1.5,294,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000190826.jpg
18,SD1.5,295,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000083601.jpg
18,SD1.5,296,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000481064.jpg
