batch,domain,position,sample_id
1,BigGAN,28,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024967.JPEG
1,BigGAN,29,GenImage_test/BigGAN/test/ai/558_biggan_00143.png
1,BigGAN,30,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00048576.JPEG
1,BigGAN,31,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019300.JPEG
2,BigGAN,32,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00001603.JPEG
2,BigGAN,33,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00037908.JPEG
2,BigGAN,34,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019445.JPEG
2,BigGAN,35,GenImage_test/BigGAN/test/ai/164_biggan_00074.png
2,BigGAN,36,GenImage_test/BigGAN/test/ai/099_biggan_00074.png
2,BigGAN,37,GenImage_test/BigGAN/test/ai/135_biggan_00127.png
2,BigGAN,38,GenImage_test/BigGAN/test/ai/707_biggan_00035.png
2,BigGAN,39,GenImage_test/BigGAN/test/ai/249_biggan_00127.png
2,BigGAN,40,GenImage_test/BigGAN/test/ai/689_biggan_00143.png
2,BigGAN,41,GenImage_test/BigGAN/test/ai/131_biggan_00035.png
2,BigGAN,42,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00032710.JPEG
2,BigGAN,43,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00028638.JPEG
2,BigGAN,44,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00027567.JPEG
2,BigGAN,45,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00041664.JPEG
2,BigGAN,46,GenImage_test/BigGAN/test/ai/997_biggan_00020.png
2,BigGAN,47,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045607.JPEG
3,BigGAN,48,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00039108.JPEG
3,BigGAN,49,GenImage_test/BigGAN/test/ai/968_biggan_00143.png
3,BigGAN,50,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00049980.JPEG
3,BigGAN,51,GenImage_test/BigGAN/test/ai/376_biggan_00020.png
3,BigGAN,52,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00015827.JPEG
3,BigGAN,53,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019365.JPEG
3,BigGAN,54,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00031807.JPEG
3,BigGAN,55,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00021826.JPEG
3,BigGAN,56,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00005656.JPEG
3,BigGAN,57,GenImage_test/BigGAN/test/ai/721_biggan_00020.png
3,BigGAN,58,GenImage_test/BigGAN/test/ai/641_biggan_00039.png
3,BigGAN,59,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00013945.JPEG
3,BigGAN,60,GenImage_test/BigGAN/test/ai/925_biggan_00020.png
3,BigGAN,61,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024502.JPEG
3,BigGAN,62,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00031588.JPEG
3,BigGAN,63,GenImage_test/BigGAN/test/ai/724_biggan_00127.png
4,BigGAN,64,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00034197.JPEG
4,BigGAN,65,GenImage_test/BigGAN/test/ai/777_biggan_00039.png
4,BigGAN,66,GenImage_test/BigGAN/test/ai/792_biggan_00035.png
4,BigGAN,67,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00017146.JPEG
4,BigGAN,68,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00005223.JPEG
4,BigGAN,69,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00032358.JPEG
4,BigGAN,70,GenImage_test/BigGAN/test/ai/881_biggan_00127.png
4,BigGAN,71,GenImage_test/BigGAN/test/ai/396_biggan_00035.png
4,BigGAN,72,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00013581.JPEG
4,BigGAN,73,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00005623.JPEG
4,BigGAN,74,GenImage_test/BigGAN/test/ai/824_biggan_00020.png
4,BigGAN,75,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00016165.JPEG
4,BigGAN,76,GenImage_test/BigGAN/test/ai/786_biggan_00035.png
4,BigGAN,77,GenImage_test/BigGAN/test/ai/063_biggan_00074.png
4,BigGAN,78,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00039381.JPEG
4,BigGAN,79,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00007800.JPEG
5,BigGAN,80,GenImage_test/BigGAN/test/ai/736_biggan_00020.png
5,BigGAN,81,GenImage_test/BigGAN/test/ai/686_biggan_00074.png
5,BigGAN,82,GenImage_test/BigGAN/test/ai/510_biggan_00020.png
5,BigGAN,83,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00018810.JPEG
5,BigGAN,84,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00030458.JPEG
5,BigGAN,85,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00008363.JPEG
5,BigGAN,86,GenImage_test/BigGAN/test/ai/061_biggan_00035.png
5,BigGAN,87,GenImage_test/BigGAN/test/ai/371_biggan_00143.png
5,BigGAN,88,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00046303.JPEG
5,BigGAN,89,GenImage_test/BigGAN/test/ai/487_biggan_00020.png
5,BigGAN,90,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045314.JPEG
5,BigGAN,91,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00040475.JPEG
5,BigGAN,92,GenImage_test/BigGAN/test/ai/511_biggan_00074.png
5,BigGAN,93,GenImage_test/BigGAN/test/ai/649_biggan_00035.png
5,BigGAN,94,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00011160.JPEG
5,BigGAN,95,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045597.JPEG
6,BigGAN,96,GenImage_test/BigGAN/test/ai/998_biggan_00020.png
6,BigGAN,97,GenImage_test/BigGAN/test/ai/436_biggan_00035.png
6,BigGAN,98,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00033924.JPEG
6,BigGAN,99,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00042175.JPEG
6,BigGAN,100,GenImage_test/BigGAN/test/ai/926_biggan_00074.png
6,BigGAN,101,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00049345.JPEG
6,BigGAN,102,GenImage_test/BigGAN/test/ai/443_biggan_00127.png
6,BigGAN,103,GenImage_test/BigGAN/test/ai/723_biggan_00039.png
6,BigGAN,104,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00048419.JPEG
6,BigGAN,105,GenImage_test/BigGAN/test/ai/696_biggan_00020.png
6,BigGAN,106,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00005118.JPEG
6,BigGAN,107,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00008053.JPEG
6,BigGAN,108,GenImage_test/BigGAN/test/ai/239_biggan_00039.png
6,BigGAN,109,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00007182.JPEG
6,BigGAN,110,GenImage_test/BigGAN/test/ai/123_biggan_00127.png
6,BigGAN,111,GenImage_test/BigGAN/test/ai/119_biggan_00020.png
7,BigGAN,112,GenImage_test/BigGAN/test/ai/697_biggan_00020.png
7,BigGAN,113,GenImage_test/BigGAN/test/ai/623_biggan_00039.png
7,BigGAN,114,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045780.JPEG
7,BigGAN,115,GenImage_test/BigGAN/test/ai/759_biggan_00020.png
7,BigGAN,116,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00017074.JPEG
7,BigGAN,117,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00005714.JPEG
7,BigGAN,118,GenImage_test/BigGAN/test/ai/421_biggan_00074.png
7,BigGAN,119,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00037918.JPEG
7,BigGAN,120,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00023281.JPEG
7,BigGAN,121,GenImage_test/BigGAN/test/ai/355_biggan_00074.png
7,BigGAN,122,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00002209.JPEG
7,BigGAN,123,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045065.JPEG
7,BigGAN,124,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00035315.JPEG
7,BigGAN,125,GenImage_test/BigGAN/test/ai/278_biggan_00020.png
7,BigGAN,126,GenImage_test/BigGAN/test/ai/229_biggan_00020.png
7,BigGAN,127,GenImage_test/BigGAN/test/ai/546_biggan_00127.png
8,BigGAN,128,GenImage_test/BigGAN/test/ai/287_biggan_00035.png
8,BigGAN,129,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00020925.JPEG
8,BigGAN,130,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00047494.JPEG
8,BigGAN,131,GenImage_test/BigGAN/test/ai/964_biggan_00143.png
8,BigGAN,132,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00029736.JPEG
8,BigGAN,133,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00017752.JPEG
8,BigGAN,134,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00038498.JPEG
8,BigGAN,135,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00041986.JPEG
8,BigGAN,136,GenImage_test/BigGAN/test/ai/650_biggan_00074.png
8,BigGAN,137,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024294.JPEG
8,BigGAN,138,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00023910.JPEG
8,BigGAN,139,GenImage_test/BigGAN/test/ai/821_biggan_00020.png
8,BigGAN,140,GenImage_test/BigGAN/test/ai/073_biggan_00074.png
8,BigGAN,141,GenImage_test/BigGAN/test/ai/404_biggan_00039.png
8,BigGAN,142,GenImage_test/BigGAN/test/ai/816_biggan_00035.png
8,BigGAN,143,GenImage_test/BigGAN/test/ai/411_biggan_00035.png
9,BigGAN,144,GenImage_test/BigGAN/test/ai/500_biggan_00020.png
9,BigGAN,145,GenImage_test/BigGAN/test/ai/066_biggan_00020.png
9,BigGAN,146,GenImage_test/BigGAN/test/ai/999_biggan_00143.png
9,BigGAN,147,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00043589.JPEG
9,BigGAN,148,GenImage_test/BigGAN/test/ai/536_biggan_00074.png
9,BigGAN,149,GenImage_test/BigGAN/test/ai/731_biggan_00127.png
9,BigGAN,150,GenImage_test/BigGAN/test/ai/819_biggan_00127.png
9,BigGAN,151,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00001322.JPEG
9,BigGAN,152,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00044375.JPEG
9,BigGAN,153,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00016043.JPEG
9,BigGAN,154,GenImage_test/BigGAN/test/ai/296_biggan_00035.png
9,BigGAN,155,GenImage_test/BigGAN/test/ai/206_biggan_00035.png
9,BigGAN,156,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00002138.JPEG
9,BigGAN,157,GenImage_test/BigGAN/test/ai/516_biggan_00039.png
9,BigGAN,158,GenImage_test/BigGAN/test/ai/266_biggan_00039.png
9,BigGAN,159,GenImage_test/BigGAN/test/ai/423_biggan_00035.png
10,BigGAN,160,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00004972.JPEG
10,BigGAN,161,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00009711.JPEG
10,BigGAN,162,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00032209.JPEG
10,BigGAN,163,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00046455.JPEG
10,BigGAN,164,GenImage_test/BigGAN/test/ai/524_biggan_00020.png
10,BigGAN,165,GenImage_test/BigGAN/test/ai/477_biggan_00074.png
10,BigGAN,166,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00047568.JPEG
10,BigGAN,167,GenImage_test/BigGAN/test/ai/476_biggan_00074.png
10,BigGAN,168,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00035603.JPEG
10,BigGAN,169,GenImage_test/BigGAN/test/ai/995_biggan_00039.png
10,BigGAN,170,GenImage_test/BigGAN/test/ai/968_biggan_00074.png
10,BigGAN,171,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00046590.JPEG
10,BigGAN,172,GenImage_test/BigGAN/test/ai/733_biggan_00074.png
10,BigGAN,173,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00021515.JPEG
10,BigGAN,174,GenImage_test/BigGAN/test/ai/122_biggan_00035.png
10,BigGAN,175,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00026969.JPEG
11,BigGAN,176,GenImage_test/BigGAN/test/ai/375_biggan_00074.png
11,BigGAN,177,GenImage_test/BigGAN/test/ai/621_biggan_00143.png
11,BigGAN,178,GenImage_test/BigGAN/test/ai/761_biggan_00039.png
11,BigGAN,179,GenImage_test/BigGAN/test/ai/859_biggan_00039.png
11,BigGAN,180,GenImage_test/BigGAN/test/ai/334_biggan_00035.png
11,BigGAN,181,GenImage_test/BigGAN/test/ai/486_biggan_00127.png
11,BigGAN,182,GenImage_test/BigGAN/test/ai/461_biggan_00143.png
11,BigGAN,183,GenImage_test/BigGAN/test/ai/843_biggan_00035.png
11,BigGAN,184,GenImage_test/BigGAN/test/ai/487_biggan_00035.png
11,BigGAN,185,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00026489.JPEG
11,BigGAN,186,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00029352.JPEG
11,BigGAN,187,GenImage_test/BigGAN/test/ai/144_biggan_00143.png
11,BigGAN,188,GenImage_test/BigGAN/test/ai/744_biggan_00127.png
11,BigGAN,189,GenImage_test/BigGAN/test/ai/734_biggan_00039.png
11,BigGAN,190,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00011787.JPEG
11,BigGAN,191,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00009079.JPEG
12,BigGAN,192,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00022630.JPEG
12,BigGAN,193,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00023520.JPEG
12,BigGAN,194,GenImage_test/BigGAN/test/ai/708_biggan_00039.png
12,BigGAN,195,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00042609.JPEG
12,BigGAN,196,GenImage_test/BigGAN/test/ai/425_biggan_00039.png
12,BigGAN,197,GenImage_test/BigGAN/test/ai/933_biggan_00127.png
12,BigGAN,198,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00026394.JPEG
12,BigGAN,199,GenImage_test/BigGAN/test/ai/494_biggan_00143.png
12,BigGAN,200,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00010775.JPEG
12,BigGAN,201,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00000276.JPEG
12,BigGAN,202,GenImage_test/BigGAN/test/ai/591_biggan_00039.png
12,BigGAN,203,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00034312.JPEG
12,BigGAN,204,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00001408.JPEG
12,BigGAN,205,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00021118.JPEG
12,BigGAN,206,GenImage_test/BigGAN/test/ai/141_biggan_00020.png
12,BigGAN,207,GenImage_test/BigGAN/test/ai/620_biggan_00039.png
13,BigGAN,208,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00026661.JPEG
13,BigGAN,209,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00020917.JPEG
13,BigGAN,210,GenImage_test/BigGAN/test/ai/069_biggan_00039.png
13,BigGAN,211,GenImage_test/BigGAN/test/ai/658_biggan_00035.png
13,BigGAN,212,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00023231.JPEG
13,BigGAN,213,GenImage_test/BigGAN/test/ai/731_biggan_00035.png
13,BigGAN,214,GenImage_test/BigGAN/test/ai/070_biggan_00020.png
13,BigGAN,215,GenImage_test/BigGAN/test/ai/075_biggan_00035.png
13,BigGAN,216,GenImage_test/BigGAN/test/ai/469_biggan_00127.png
13,BigGAN,217,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00023121.JPEG
13,BigGAN,218,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00031641.JPEG
13,BigGAN,219,GenImage_test/BigGAN/test/ai/581_biggan_00039.png
13,BigGAN,220,GenImage_test/BigGAN/test/ai/362_biggan_00074.png
13,BigGAN,221,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00034749.JPEG
13,BigGAN,222,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00010130.JPEG
13,BigGAN,223,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00021844.JPEG
14,BigGAN,224,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00006493.JPEG
14,BigGAN,225,GenImage_test/BigGAN/test/ai/726_biggan_00039.png
14,BigGAN,226,GenImage_test/BigGAN/test/ai/097_biggan_00035.png
14,BigGAN,227,GenImage_test/BigGAN/test/ai/544_biggan_00020.png
14,BigGAN,228,GenImage_test/BigGAN/test/ai/694_biggan_00020.png
14,BigGAN,229,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00016704.JPEG
14,BigGAN,230,GenImage_test/BigGAN/test/ai/029_biggan_00074.png
14,BigGAN,231,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00001456.JPEG
14,BigGAN,232,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00046418.JPEG
14,BigGAN,233,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00000116.JPEG
14,BigGAN,234,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00046748.JPEG
14,BigGAN,235,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00011584.JPEG
14,BigGAN,236,GenImage_test/BigGAN/test/ai/451_biggan_00039.png
14,BigGAN,237,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045132.JPEG
14,BigGAN,238,GenImage_test/BigGAN/test/ai/120_biggan_00035.png
14,BigGAN,239,GenImage_test/BigGAN/test/ai/983_biggan_00127.png
15,BigGAN,240,GenImage_test/BigGAN/test/ai/048_biggan_00143.png
15,BigGAN,241,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00043993.JPEG
15,BigGAN,242,GenImage_test/BigGAN/test/ai/156_biggan_00020.png
15,BigGAN,243,GenImage_test/BigGAN/test/ai/958_biggan_00127.png
15,BigGAN,244,GenImage_test/BigGAN/test/ai/362_biggan_00039.png
15,BigGAN,245,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00022860.JPEG
15,BigGAN,246,GenImage_test/BigGAN/test/ai/432_biggan_00127.png
15,BigGAN,247,GenImage_test/BigGAN/test/ai/198_biggan_00074.png
15,BigGAN,248,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024339.JPEG
15,BigGAN,249,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00020689.JPEG
15,BigGAN,250,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00008194.JPEG
15,BigGAN,251,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00004798.JPEG
15,BigGAN,252,GenImage_test/BigGAN/test/ai/940_biggan_00143.png
15,BigGAN,253,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00020539.JPEG
15,BigGAN,254,GenImage_test/BigGAN/test/ai/463_biggan_00039.png
15,BigGAN,255,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00047223.JPEG
16,BigGAN,256,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019345.JPEG
16,BigGAN,257,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024122.JPEG
16,BigGAN,258,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00028051.JPEG
16,BigGAN,259,GenImage_test/BigGAN/test/ai/970_biggan_00035.png
16,BigGAN,260,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00030764.JPEG
16,BigGAN,261,GenImage_test/BigGAN/test/ai/291_biggan_00039.png
16,BigGAN,262,GenImage_test/BigGAN/test/ai/648_biggan_00074.png
16,BigGAN,263,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00003744.JPEG
16,BigGAN,264,GenImage_test/BigGAN/test/ai/425_biggan_00127.png
16,BigGAN,265,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00011163.JPEG
16,BigGAN,266,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00042868.JPEG
16,BigGAN,267,GenImage_test/BigGAN/test/ai/915_biggan_00039.png
16,BigGAN,268,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00002553.JPEG
16,BigGAN,269,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00036066.JPEG
16,BigGAN,270,GenImage_test/BigGAN/test/ai/474_biggan_00127.png
16,BigGAN,271,GenImage_test/BigGAN/test/ai/299_biggan_00020.png
17,BigGAN,272,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00003028.JPEG
17,BigGAN,273,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00025564.JPEG
17,BigGAN,274,GenImage_test/BigGAN/test/ai/316_biggan_00035.png
17,BigGAN,275,GenImage_test/BigGAN/test/ai/916_biggan_00143.png
17,BigGAN,276,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00022966.JPEG
17,BigGAN,277,GenImage_test/BigGAN/test/ai/126_biggan_00020.png
17,BigGAN,278,GenImage_test/BigGAN/test/ai/656_biggan_00127.png
17,BigGAN,279,GenImage_test/BigGAN/test/ai/910_biggan_00020.png
17,BigGAN,280,GenImage_test/BigGAN/test/ai/814_biggan_00035.png
17,BigGAN,281,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00048869.JPEG
17,BigGAN,282,GenImage_test/BigGAN/test/ai/007_biggan_00039.png
17,BigGAN,283,GenImage_test/BigGAN/test/ai/705_biggan_00039.png
17,BigGAN,284,GenImage_test/BigGAN/test/ai/523_biggan_00143.png
17,BigGAN,285,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00030544.JPEG
17,BigGAN,286,GenImage_test/BigGAN/test/ai/068_biggan_00020.png
17,BigGAN,287,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024898.JPEG
18,BigGAN,288,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00027169.JPEG
18,BigGAN,289,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00047725.JPEG
18,BigGAN,290,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00028209.JPEG
18,BigGAN,291,GenImage_test/BigGAN/test/ai/684_biggan_00074.png
18,BigGAN,292,GenImage_test/BigGAN/test/ai/454_biggan_00074.png
18,BigGAN,293,GenImage_test/BigGAN/test/ai/493_biggan_00143.png
18,BigGAN,294,GenImage_test/BigGAN/test/ai/365_biggan_00074.png
18,BigGAN,295,GenImage_test/BigGAN/test/ai/180_biggan_00020.png
18,BigGAN,296,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00043049.JPEG
18,BigGAN,297,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00014657.JPEG
18,BigGAN,298,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00007022.JPEG
18,BigGAN,299,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00005002.JPEG
18,BigGAN,300,GenImage_test/BigGAN/test/ai/107_biggan_00127.png
18,BigGAN,301,GenImage_test/BigGAN/test/ai/703_biggan_00035.png
18,BigGAN,302,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024803.JPEG
18,BigGAN,303,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00020504.JPEG
19,BigGAN,304,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00046985.JPEG
19,BigGAN,305,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00042931.JPEG
19,BigGAN,306,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00043344.JPEG
19,BigGAN,307,GenImage_test/BigGAN/test/ai/049_biggan_00035.png
19,BigGAN,308,GenImage_test/BigGAN/test/ai/171_biggan_00127.png
19,BigGAN,309,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00001265.JPEG
19,BigGAN,310,GenImage_test/BigGAN/test/ai/154_biggan_00020.png
19,BigGAN,311,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00031880.JPEG
19,BigGAN,312,GenImage_test/BigGAN/test/ai/344_biggan_00074.png
19,BigGAN,313,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019049.JPEG
19,BigGAN,314,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00020522.JPEG
19,BigGAN,315,GenImage_test/BigGAN/test/ai/965_biggan_00127.png
19,BigGAN,316,GenImage_test/BigGAN/test/ai/905_biggan_00143.png
19,BigGAN,317,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00047963.JPEG
19,BigGAN,318,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00031697.JPEG
19,BigGAN,319,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00036570.JPEG
20,BigGAN,320,GenImage_test/BigGAN/test/ai/629_biggan_00143.png
