batch,domain,position,sample_id
2,SD1.5,37,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000138290.jpg
2,SD1.5,38,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000180555.jpg
2,SD1.5,39,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000201728.jpg
2,SD1.5,40,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000175390.jpg
2,SD1.5,41,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000293311.jpg
2,SD1.5,42,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000032183.jpg
2,SD1.5,43,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000221003.jpg
2,SD1.5,44,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000096702.jpg
2,SD1.5,45,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000241324.jpg
2,SD1.5,46,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000454222.jpg
2,SD1.5,47,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000444262.jpg
3,SD1.5,48,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000020182.jpg
3,SD1.5,49,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000060332.jpg
3,SD1.5,50,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000442174.jpg
3,SD1.5,51,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000082565.jpg
3,SD1.5,52,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000416767.jpg
3,SD1.5,53,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000055389.jpg
3,SD1.5,54,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000203178.jpg
3,SD1.5,55,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000384166.jpg
3,SD1.5,56,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000286285.jpg
3,SD1.5,57,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000486300.jpg
3,SD1.5,58,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000064497.jpg
3,SD1.5,59,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000347177.jpg
3,SD1.5,60,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000494360.jpg
3,SD1.5,61,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000016520.jpg
3,SD1.5,62,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000509948.jpg
3,SD1.5,63,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000379055.jpg
4,SD1.5,64,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000063512.jpg
4,SD1.5,65,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000048971.jpg
4,SD1.5,66,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000260336.jpg
4,SD1.5,67,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000417594.jpg
4,SD1.5,68,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000450169.jpg
4,SD1.5,69,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000338497.jpg
4,SD1.5,70,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000525344.jpg
4,SD1.5,71,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000282738.jpg
4,SD1.5,72,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000153392.jpg
4,SD1.5,73,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000514083.jpg
4,SD1.5,74,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000018775.jpg
4,SD1.5,75,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000288729.jpg
4,SD1.5,76,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000363303.jpg
4,SD1.5,77,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000522106.jpg
4,SD1.5,78,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000241517.jpg
4,SD1.5,79,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000113023.jpg
5,SD1.5,80,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000022112.jpg
5,SD1.5,81,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000099676.jpg
5,SD1.5,82,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000350335.jpg
5,SD1.5,83,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000455165.jpg
5,SD1.5,84,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000146186.jpg
5,SD1.5,85,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000540577.jpg
5,SD1.5,86,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000360855.jpg
5,SD1.5,87,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000497375.jpg
5,SD1.5,88,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000399672.jpg
5,SD1.5,89,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000356131.jpg
5,SD1.5,90,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000102915.jpg
5,SD1.5,91,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000492125.jpg
5,SD1.5,92,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000047589.jpg
5,SD1.5,93,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000070856.jpg
5,SD1.5,94,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000063247.jpg
5,SD1.5,95,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000471824.jpg
6,SD1.5,96,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000112122.jpg
6,SD1.5,97,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000218772.jpg
6,SD1.5,98,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000409833.jpg
6,SD1.5,99,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000472509.jpg
6,SD1.5,100,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000128514.jpg
6,SD1.5,101,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000289428.jpg
6,SD1.5,102,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000240074.jpg
6,SD1.5,103,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000481326.jpg
6,SD1.5,104,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000364237.jpg
6,SD1.5,105,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000434981.jpg
6,SD1.5,106,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000259338.jpg
6,SD1.5,107,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000351369.jpg
6,SD1.5,108,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000371151.jpg
6,SD1.5,109,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000124800.jpg
6,SD1.5,110,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000148588.jpg
6,SD1.5,111,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000088695.jpg
7,SD1.5,112,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000118703.jpg
7,SD1.5,113,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000222783.jpg
7,SD1.5,114,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000539555.jpg
7,SD1.5,115,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000441218.jpg
7,SD1.5,116,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000270809.jpg
7,SD1.5,117,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000113721.jpg
7,SD1.5,118,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000054071.jpg
7,SD1.5,119,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000509009.jpg
7,SD1.5,120,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000554408.jpg
7,SD1.5,121,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000339324.jpg
7,SD1.5,122,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000488303.jpg
7,SD1.5,123,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000333368.jpg
7,SD1.5,124,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000467951.jpg
7,SD1.5,125,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000115300.jpg
7,SD1.5,126,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000386968.jpg
7,SD1.5,127,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000469061.jpg
8,SD1.5,128,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000541280.jpg
8,SD1.5,129,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000286606.jpg
8,SD1.5,130,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000168833.jpg
8,SD1.5,131,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000179317.jpg
8,SD1.5,132,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000337779.jpg
8,SD1.5,133,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000094436.jpg
8,SD1.5,134,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000569363.jpg
8,SD1.5,135,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000427360.jpg
8,SD1.5,136,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000001771.jpg
8,SD1.5,137,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000456696.jpg
8,SD1.5,138,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000367400.jpg
8,SD1.5,139,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000551889.jpg
8,SD1.5,140,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000499959.jpg
8,SD1.5,141,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000320979.jpg
8,SD1.5,142,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000543215.jpg
8,SD1.5,143,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000558271.jpg
9,SD1.5,144,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000140155.jpg
9,SD1.5,145,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000049933.jpg
9,SD1.5,146,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000336320.jpg
9,SD1.5,147,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000560138.jpg
9,SD1.5,148,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000212268.jpg
9,SD1.5,149,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000466321.jpg
9,SD1.5,150,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000453334.jpg
9,SD1.5,151,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000060332.jpg
9,SD1.5,152,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000329502.jpg
9,SD1.5,153,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000433097.jpg
9,SD1.5,154,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000337949.jpg
9,SD1.5,155,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000300011.jpg
9,SD1.5,156,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000431820.jpg
9,SD1.5,157,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000103841.jpg
9,SD1.5,158,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000447228.jpg
9,SD1.5,159,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000260443.jpg
10,SD1.5,160,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000397832.jpg
10,SD1.5,161,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000133964.jpg
10,SD1.5,162,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000218868.jpg
10,SD1.5,163,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000451698.jpg
10,SD1.5,164,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000505040.jpg
10,SD1.5,165,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000558052.jpg
10,SD1.5,166,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000204279.jpg
10,SD1.5,167,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000038729.jpg
10,SD1.5,168,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000379376.jpg
10,SD1.5,169,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000009865.jpg
10,SD1.5,170,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000063647.jpg
10,SD1.5,171,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000160317.jpg
10,SD1.5,172,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000273503.jpg
10,SD1.5,173,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000086249.jpg
10,SD1.5,174,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000252567.jpg
10,SD1.5,175,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000526680.jpg
11,SD1.5,176,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000409323.jpg
11,SD1.5,177,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000418418.jpg
11,SD1.5,178,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000514955.jpg
11,SD1.5,179,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000469364.jpg
11,SD1.5,180,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000255577.jpg
11,SD1.5,181,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000520868.jpg
11,SD1.5,182,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000469173.jpg
11,SD1.5,183,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000375021.jpg
11,SD1.5,184,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000528315.jpg
11,SD1.5,185,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000024577.jpg
11,SD1.5,186,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000459137.jpg
11,SD1.5,187,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000447934.jpg
11,SD1.5,188,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000403423.jpg
11,SD1.5,189,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000130984.jpg
11,SD1.5,190,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000552406.jpg
11,SD1.5,191,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000275488.jpg
12,SD1.5,192,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000225075.jpg
12,SD1.5,193,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000287422.jpg
12,SD1.5,194,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000051628.jpg
12,SD1.5,195,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000388294.jpg
12,SD1.5,196,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000021504.jpg
12,SD1.5,197,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000056005.jpg
12,SD1.5,198,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000147333.jpg
12,SD1.5,199,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000115358.jpg
12,SD1.5,200,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000222074.jpg
12,SD1.5,201,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000081177.jpg
12,SD1.5,202,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000253556.jpg
12,SD1.5,203,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000536233.jpg
12,SD1.5,204,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000565108.jpg
12,SD1.5,205,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000093887.jpg
12,SD1.5,206,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000011805.jpg
12,SD1.5,207,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000165571.jpg
13,SD1.5,208,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000540270.jpg
13,SD1.5,209,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000051630.jpg
13,SD1.5,210,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000323104.jpg
13,SD1.5,211,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000117400.jpg
13,SD1.5,212,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000017260.jpg
13,SD1.5,213,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000216158.jpg
13,SD1.5,214,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000157594.jpg
13,SD1.5,215,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000471154.jpg
13,SD1.5,216,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000236295.jpg
13,SD1.5,217,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000211325.jpg
13,SD1.5,218,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000229407.jpg
13,SD1.5,219,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000158760.jpg
13,SD1.5,220,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000091310.jpg
13,SD1.5,221,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000399829.jpg
13,SD1.5,222,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000073491.jpg
13,SD1.5,223,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000431996.jpg
14,SD1.5,224,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000510033.jpg
14,SD1.5,225,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000023729.jpg
14,SD1.5,226,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000395339.jpg
14,SD1.5,227,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000303079.jpg
14,SD1.5,228,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000390471.jpg
14,SD1.5,229,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000292169.jpg
14,SD1.5,230,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000354921.jpg
14,SD1.5,231,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000090594.jpg
14,SD1.5,232,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000221416.jpg
14,SD1.5,233,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000238500.jpg
14,SD1.5,234,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000334936.jpg
14,SD1.5,235,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000020119.jpg
14,SD1.5,236,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000030371.jpg
14,SD1.5,237,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000021926.jpg
14,SD1.5,238,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000274184.jpg
14,SD1.5,239,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000040813.jpg
15,SD1.5,240,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000077429.jpg
15,SD1.5,241,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000444755.jpg
15,SD1.5,242,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000421661.jpg
15,SD1.5,243,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000481064.jpg
15,SD1.5,244,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000117969.jpg
15,SD1.5,245,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000416184.jpg
15,SD1.5,246,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000192927.jpg
15,SD1.5,247,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000345009.jpg
15,SD1.5,248,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000062483.jpg
15,SD1.5,249,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000082936.jpg
15,SD1.5,250,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000412364.jpg
15,SD1.5,251,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000290620.jpg
15,SD1.5,252,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000246753.jpg
15,SD1.5,253,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000459110.jpg
15,SD1.5,254,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000133503.jpg
15,SD1.5,255,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000261940.jpg
16,SD1.5,256,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000123643.jpg
16,SD1.5,257,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000334080.jpg
16,SD1.5,258,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000084495.jpg
16,SD1.5,259,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000117121.jpg
16,SD1.5,260,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000023351.jpg
16,SD1.5,261,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000117639.jpg
16,SD1.5,262,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000503567.jpg
16,SD1.5,263,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000058223.jpg
16,SD1.5,264,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000520278.jpg
16,SD1.5,265,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000337777.jpg
16,SD1.5,266,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000270778.jpg
16,SD1.5,267,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000326335.jpg
16,SD1.5,268,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000233040.jpg
16,SD1.5,269,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000343425.jpg
16,SD1.5,270,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000447679.jpg
16,SD1.5,271,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000412896.jpg
17,SD1.5,272,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000581637.jpg
17,SD1.5,273,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000547099.jpg
17,SD1.5,274,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000447511.jpg
17,SD1.5,275,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000227884.jpg
17,SD1.5,276,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000314880.jpg
17,SD1.5,277,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000209229.jpg
17,SD1.5,278,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000532557.jpg
17,SD1.5,279,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000353274.jpg
17,SD1.5,280,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000430144.jpg
17,SD1.5,281,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000343200.jpg
17,SD1.5,282,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000135278.jpg
17,SD1.5,283,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000097777.jpg
17,SD1.5,284,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000200812.jpg
17,SD1.5,285,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000494707.jpg
17,SD1.5,286,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000080480.jpg
17,SD1.5,287,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000231997.jpg
18,SD1.5,288,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000061328.jpg
18,SD1.5,289,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000490931.jpg
18,SD1.5,290,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000374559.jpg
18,SD1.5,291,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000078548.jpg
18,SD1.5,292,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000280814.jpg
18,SD1.5,293,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000347389.jpg
18,SD1.5,294,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000083136.jpg
18,SD1.5,295,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000136609.jpg
18,SD1.5,296,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000517139.jpg
