batch,domain,position,sample_id
1,SD1.5,25,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000553772.jpg
1,SD1.5,26,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000156955.jpg
1,SD1.5,27,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000388872.jpg
1,SD1.5,28,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000394941.jpg
1,SD1.5,29,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000551129.jpg
1,SD1.5,30,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000057357.jpg
1,SD1.5,31,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000380108.jpg
2,SD1.5,32,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000447862.jpg
2,SD1.5,33,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000169321.jpg
2,SD1.5,34,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000280888.jpg
2,SD1.5,35,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000504194.jpg
2,SD1.5,36,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000307668.jpg
2,SD1.5,37,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000005376.jpg
2,SD1.5,38,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000018312.jpg
2,SD1.5,39,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000382669.jpg
2,SD1.5,40,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000517408.jpg
2,SD1.5,41,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000377715.jpg
2,SD1.5,42,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000053542.jpg
2,SD1.5,43,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000167661.jpg
2,SD1.5,44,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000388294.jpg
2,SD1.5,45,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000564352.jpg
2,SD1.5,46,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000085781.jpg
2,SD1.5,47,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000226524.jpg
3,SD1.5,48,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000460143.jpg
3,SD1.5,49,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000032231.jpg
3,SD1.5,50,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000125228.jpg
3,SD1.5,51,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000020119.jpg
3,SD1.5,52,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000067080.jpg
3,SD1.5,53,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000460885.jpg
3,SD1.5,54,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000434211.jpg
3,SD1.5,55,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000278290.jpg
3,SD1.5,56,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000526133.jpg
3,SD1.5,57,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000088433.jpg
3,SD1.5,58,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000529647.jpg
3,SD1.5,59,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000248924.jpg
3,SD1.5,60,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000480076.jpg
3,SD1.5,61,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000010643.jpg
3,SD1.5,62,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000160317.jpg
3,SD1.5,63,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000041398.jpg
4,SD1.5,64,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000470746.jpg
4,SD1.5,65,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000217329.jpg
4,SD1.5,66,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000312380.jpg
4,SD1.5,67,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000392201.jpg
4,SD1.5,68,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000141779.jpg
4,SD1.5,69,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000436878.jpg
4,SD1.5,70,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000439774.jpg
4,SD1.5,71,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000250645.jpg
4,SD1.5,72,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000227359.jpg
4,SD1.5,73,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000402941.jpg
4,SD1.5,74,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000532947.jpg
4,SD1.5,75,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000308332.jpg
4,SD1.5,76,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000346109.jpg
4,SD1.5,77,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000344045.jpg
4,SD1.5,78,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000243625.jpg
4,SD1.5,79,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000128439.jpg
5,SD1.5,80,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000265274.jpg
5,SD1.5,81,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000396924.jpg
5,SD1.5,82,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000052209.jpg
5,SD1.5,83,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000116735.jpg
5,SD1.5,84,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000074759.jpg
5,SD1.5,85,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000222074.jpg
5,SD1.5,86,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000234676.jpg
5,SD1.5,87,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000298526.jpg
5,SD1.5,88,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000027495.jpg
5,SD1.5,89,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000205707.jpg
5,SD1.5,90,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000383581.jpg
5,SD1.5,91,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000099745.jpg
5,SD1.5,92,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000237143.jpg
5,SD1.5,93,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000243852.jpg
5,SD1.5,94,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000324051.jpg
5,SD1.5,95,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000047315.jpg
6,SD1.5,96,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000357578.jpg
6,SD1.5,97,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000153466.jpg
6,SD1.5,98,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000094202.jpg
6,SD1.5,99,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000239697.jpg
6,SD1.5,100,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000091408.jpg
6,SD1.5,101,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000346313.jpg
6,SD1.5,102,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000040497.jpg
6,SD1.5,103,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000117969.jpg
6,SD1.5,104,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000063480.jpg
6,SD1.5,105,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000052582.jpg
6,SD1.5,106,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000373212.jpg
6,SD1.5,107,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000400993.jpg
6,SD1.5,108,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000001183.jpg
6,SD1.5,109,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000284535.jpg
6,SD1.5,110,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000455165.jpg
6,SD1.5,111,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000433097.jpg
7,SD1.5,112,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000160889.jpg
7,SD1.5,113,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000282698.jpg
7,SD1.5,114,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000175390.jpg
7,SD1.5,115,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000258832.jpg
7,SD1.5,116,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000514676.jpg
7,SD1.5,117,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000131015.jpg
7,SD1.5,118,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000368040.jpg
7,SD1.5,119,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000280370.jpg
7,SD1.5,120,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000085036.jpg
7,SD1.5,121,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000342296.jpg
7,SD1.5,122,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000219958.jpg
7,SD1.5,123,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000371151.jpg
7,SD1.5,124,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000419087.jpg
7,SD1.5,125,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000021215.jpg
7,SD1.5,126,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000114269.jpg
7,SD1.5,127,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000247543.jpg
8,SD1.5,128,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000558271.jpg
8,SD1.5,129,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000225337.jpg
8,SD1.5,130,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000243750.jpg
8,SD1.5,131,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000448837.jpg
8,SD1.5,132,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000333436.jpg
8,SD1.5,133,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000147060.jpg
8,SD1.5,134,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000006599.jpg
8,SD1.5,135,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000010244.jpg
8,SD1.5,136,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000500281.jpg
8,SD1.5,137,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000286144.jpg
8,SD1.5,138,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000578276.jpg
8,SD1.5,139,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000152470.jpg
8,SD1.5,140,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000130984.jpg
8,SD1.5,141,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000321325.jpg
8,SD1.5,142,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000299594.jpg
8,SD1.5,143,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000126699.jpg
9,SD1.5,144,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000175390.jpg
9,SD1.5,145,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000400536.jpg
9,SD1.5,146,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000490931.jpg
9,SD1.5,147,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000494019.jpg
9,SD1.5,148,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000415540.jpg
9,SD1.5,149,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000353902.jpg
9,SD1.5,150,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000371758.jpg
9,SD1.5,151,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000069572.jpg
9,SD1.5,152,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000165571.jpg
9,SD1.5,153,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000231099.jpg
9,SD1.5,154,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000384166.jpg
9,SD1.5,155,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000092905.jpg
9,SD1.5,156,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000568135.jpg
9,SD1.5,157,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000382629.jpg
9,SD1.5,158,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000146313.jpg
9,SD1.5,159,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000526187.jpg
10,SD1.5,160,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000084495.jpg
10,SD1.5,161,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000434125.jpg
10,SD1.5,162,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000441196.jpg
10,SD1.5,163,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000126947.jpg
10,SD1.5,164,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000089208.jpg
10,SD1.5,165,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000434319.jpg
10,SD1.5,166,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000466321.jpg
10,SD1.5,167,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000391662.jpg
10,SD1.5,168,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000034922.jpg
10,SD1.5,169,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000517296.jpg
10,SD1.5,170,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000399152.jpg
10,SD1.5,171,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000367400.jpg
10,SD1.5,172,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000402255.jpg
10,SD1.5,173,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000231963.jpg
10,SD1.5,174,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000417610.jpg
10,SD1.5,175,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000113313.jpg
11,SD1.5,176,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000189223.jpg
11,SD1.5,177,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000504125.jpg
11,SD1.5,178,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000342762.jpg
11,SD1.5,179,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000036973.jpg
11,SD1.5,180,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000393140.jpg
11,SD1.5,181,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000081504.jpg
11,SD1.5,182,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000003014.jpg
11,SD1.5,183,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000174667.jpg
11,SD1.5,184,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000523010.jpg
11,SD1.5,185,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000099676.jpg
11,SD1.5,186,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000253843.jpg
11,SD1.5,187,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000038548.jpg
11,SD1.5,188,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000400028.jpg
11,SD1.5,189,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000210190.jpg
11,SD1.5,190,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000451598.jpg
11,SD1.5,191,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000032147.jpg
12,SD1.5,192,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000089999.jpg
12,SD1.5,193,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000356733.jpg
12,SD1.5,194,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000115117.jpg
12,SD1.5,195,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000192560.jpg
12,SD1.5,196,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000020182.jpg
12,SD1.5,197,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000014974.jpg
12,SD1.5,198,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000189239.jpg
12,SD1.5,199,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000313420.jpg
12,SD1.5,200,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000574769.jpg
12,SD1.5,201,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000436038.jpg
12,SD1.5,202,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000203479.jpg
12,SD1.5,203,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000564287.jpg
12,SD1.5,204,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000281888.jpg
12,SD1.5,205,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000403249.jpg
12,SD1.5,206,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000114807.jpg
12,SD1.5,207,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000551889.jpg
13,SD1.5,208,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000363349.jpg
13,SD1.5,209,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000354921.jpg
13,SD1.5,210,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000490160.jpg
13,SD1.5,211,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000472509.jpg
13,SD1.5,212,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000446422.jpg
13,SD1.5,213,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000035222.jpg
13,SD1.5,214,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000156727.jpg
13,SD1.5,215,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000078061.jpg
13,SD1.5,216,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000175000.jpg
13,SD1.5,217,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000008014.jpg
13,SD1.5,218,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000002135.jpg
13,SD1.5,219,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000430144.jpg
13,SD1.5,220,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000365301.jpg
13,SD1.5,221,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000009520.jpg
13,SD1.5,222,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000179317.jpg
13,SD1.5,223,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000477636.jpg
14,SD1.5,224,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000011805.jpg
14,SD1.5,225,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000167193.jpg
14,SD1.5,226,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000170439.jpg
14,SD1.5,227,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000179727.jpg
14,SD1.5,228,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000276387.jpg
14,SD1.5,229,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000478958.jpg
14,SD1.5,230,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000098034.jpg
14,SD1.5,231,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000325646.jpg
14,SD1.5,232,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000021504.jpg
14,SD1.5,233,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000494548.jpg
14,SD1.5,234,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000196210.jpg
14,SD1.5,235,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000304693.jpg
14,SD1.5,236,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000563177.jpg
14,SD1.5,237,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000018389.jpg
14,SD1.5,238,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000044483.jpg
14,SD1.5,239,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000454222.jpg
15,SD1.5,240,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000092332.jpg
15,SD1.5,241,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000217080.jpg
15,SD1.5,242,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000172545.jpg
15,SD1.5,243,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000520237.jpg
15,SD1.5,244,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000258182.jpg
15,SD1.5,245,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000040813.jpg
15,SD1.5,246,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000548562.jpg
15,SD1.5,247,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000514955.jpg
15,SD1.5,248,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000447228.jpg
15,SD1.5,249,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000299343.jpg
15,SD1.5,250,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000511255.jpg
15,SD1.5,251,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000161720.jpg
15,SD1.5,252,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000355035.jpg
15,SD1.5,253,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000166503.jpg
15,SD1.5,254,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000572352.jpg
15,SD1.5,255,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000094436.jpg
16,SD1.5,256,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000480744.jpg
16,SD1.5,257,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000284701.jpg
16,SD1.5,258,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000140743.jpg
16,SD1.5,259,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000274184.jpg
16,SD1.5,260,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000563683.jpg
16,SD1.5,261,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000523536.jpg
16,SD1.5,262,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000511644.jpg
16,SD1.5,263,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000162861.jpg
16,SD1.5,264,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000254884.jpg
16,SD1.5,265,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000429261.jpg
16,SD1.5,266,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000445392.jpg
16,SD1.5,267,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000123643.jpg
16,SD1.5,268,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000047589.jpg
16,SD1.5,269,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000240062.jpg
16,SD1.5,270,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000046898.jpg
16,SD1.5,271,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000293218.jpg
17,SD1.5,272,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000287422.jpg
17,SD1.5,273,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000398139.jpg
17,SD1.5,274,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000250848.jpg
17,SD1.5,275,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000272997.jpg
17,SD1.5,276,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000321438.jpg
17,SD1.5,277,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000103227.jpg
17,SD1.5,278,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000385535.jpg
17,SD1.5,279,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000517139.jpg
17,SD1.5,280,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000302964.jpg
17,SD1.5,281,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000256236.jpg
17,SD1.5,282,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000402243.jpg
17,SD1.5,283,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000181316.jpg
17,SD1.5,284,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000442443.jpg
17,SD1.5,285,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000407131.jpg
17,SD1.5,286,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000546126.jpg
17,SD1.5,287,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000306758.jpg
18,SD1.5,288,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000270035.jpg
18,SD1.5,289,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000397832.jpg
18,SD1.5,290,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000185293.jpg
18,SD1.5,291,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000347389.jpg
18,SD1.5,292,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000256607.jpg
18,SD1.5,293,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000158760.jpg
18,SD1.5,294,SD1.5/SD1.5/test/1_fake/entire__sd15__fake__000000502318.jpg
18,SD1.5,295,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000484256.jpg
18,SD1.5,296,SD1.5/SD1.5/test/0_real/entire__sd15__real__000000133200.jpg
